288,9,8,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_8_v,1
289,9,9,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_9_v,1
290,9,10,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_10_v,1
291,9,11,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_11_v,1
292,9,12,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_12_v,1
293,9,13,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_13_v,1
294,9,14,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_14_v,1
295,9,15,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_15_v,1
296,9,16,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_16_v,1
297,9,17,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_17_v,1
298,9,18,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_18_v,1
299,9,19,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_19_v,1
300,9,20,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_20_v,1
301,9,21,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_21_v,1
302,9,22,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_22_v,1
303,9,23,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_23_v,1
304,9,24,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_24_v,1
305,9,25,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_25_v,1
306,9,26,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_26_v,1
307,9,27,numeros/fracc_pct_rzns_pro/pct_pt2/diapositiva_27_v,1
308,10,1,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_1_v,1
309,10,2,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_2_v,1
310,10,3,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_3_v,1
311,10,4,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_4_v,1
312,10,5,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_5_v,1
313,10,6,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_6_v,1
314,10,7,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_7_v,1
315,10,8,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_8_v,1
316,10,9,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_9_v,1
317,10,10,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_10_v,1
318,10,11,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_11_v,1
319,10,12,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_12_v,1
320,10,13,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_13_v,1
321,10,14,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_14_v,1
322,10,15,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_15_v,1
323,10,16,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_16_v,1
324,10,17,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_17_v,1
325,10,18,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_18_v,1
326,10,19,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_19_v,1
327,10,20,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_20_v,1
328,10,21,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_21_v,1
329,10,22,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_22_v,1
330,10,23,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_23_v,1
331,10,24,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_24_v,1
332,10,25,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_25_v,1
333,10,26,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_26_v,1
334,10,27,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_27_v,1
335,10,28,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_28_v,1
336,10,29,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_29_v,1
337,10,30,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_30_v,1
338,10,31,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_31_v,1
339,10,32,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_32_v,1
340,10,33,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_33_v,1
341,10,34,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_34_v,1
342,10,35,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_35_v,1
343,10,36,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_36_v,1
344,10,37,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_37_v,1
345,10,38,numeros/fracc_pct_rzns_pro/nombre_tutorial/diapositiva_38_v,1
